FID,FID_,site_name,sample_nam,series,year,campaign,julian_day,sampling_d,sample_typ,soil_type,lat,long,km_hq,flow_dista,position,depth,depth_sate,secchi,width,elevation,elevation_,flow_accum,velocity_d,velocity_1,discharge_,velocity_2,discharge1,velocity_c,velocity_s,discharg_1,Seepage_me,strahler_s,slope,distance_t,distance_f,catchment_,atm_pressu,temp_water,do_perc_ys,do_cor_per,do_conc_ys,cond_ysi,ph_ysi,alkalinity,wind_max_k,wind_avg_k,temp_air_k,humidity_r,pressure_a,bact_abund,bact_abu_1,bact_produ,chla,chla_se,TP,TP_se,TN,TN_se,NH4,NH4_se,NOx,NOx_se,NO2,NO2_se,NO3,NO3_se,Fe,DOC,DOC_se,DIC,DIC_se,lability,lability_s,photodegra,photodeg_1,C1,C2,C3,C4,C5,C6,CDOM,pco2_heads,pco2_hea_1,pch4_heads,pch4_hea_1,pco2_hea_2,pco2_hea_3,pch4_hea_2,pch4_hea_3,pn2o_heads,pn2o_hea_1,flux_co2,flux_ch4,kco2_flux,kch4_flux,k600,kch4_k600,Rn,Rn_se,d13C_co2,d13C_co2_s,d13C_ch4,d13C_ch4_s,d2H_h2o,dO18_h2o,dO17_h2o,d13C_DOC,d13C_DIC,POM_PIM,POM_PIM_se,POM,PIM,POM_N_perc,POM_C_perc,POC,d13C_POM,Comments,sample_t_1,NEAR_FID,NEAR_DIST,NEAR_X,NEAR_Y,elev_m,flacc_px,slope_deg,strahler_o
10,42,PR-03A,PR10.2,PR,2015,1,165,2015-06-14 0:00:00,Stream,NA,51.303572000000003,-63.869197000000000,NA,NA,NA,0.000000000000000,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,231.858642800000010,1.344079596000000,719.399999999999980,8.619999999999999,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,2.5,1,13.5,NA,NA,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,NA,NA,NA,NA,NA,NA,NA,NA,0.000000000000000,0.000000000000000,0.000000000000000,NA,NA,NA,NA,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,NA,0.000000000000000,590.151375799999980,82.695713780000005,53.350436610000003,30.289954430000002,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,NA,NA,29.81389988,0.061086412,2.458690833,0.5850113,3.734302012,0.893311625,0.000000000000000,NA,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stream,27409,0.000147313912757,-63.869301166699998,51.303467833299997,494.6010132,313164.0000000,0.6650490,4
11,43,PR-03A,PR10.3,PR,2015,1,165,2015-06-14 0:00:00,Stream,NA,51.303572000000003,-63.869197000000000,NA,NA,NA,0.000000000000000,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,231.858642800000010,1.344079596000000,719.399999999999980,8.619999999999999,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,5.9,3.2,13.5,NA,NA,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,NA,NA,NA,NA,NA,NA,NA,NA,0.000000000000000,0.000000000000000,0.000000000000000,NA,NA,NA,NA,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,NA,0.000000000000000,590.151375799999980,82.695713780000005,53.350436610000003,30.289954430000002,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,NA,NA,44.61963377,0.056390203,3.67968917,0.540036726,5.588775329,0.824635499,0.000000000000000,NA,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stream,27409,0.000147313912757,-63.869301166699998,51.303467833299997,494.6010132,313164.0000000,0.6650490,4
12,44,PR-02B,PR11,PR,2015,1,165,2015-06-15 0:00:00,Stream,NA,51.305500000000002,-63.864460000000001,NA,34.14,NA,2.750000000000000,NA,NA,29,NA,0,192911,NA,NA,NA,NA,NA,NA,NA,13430.08,NA,5,1.70443,NA,231.508642799999990,3.055040043000000,717.600000000000020,10.090000000000000,91.599999999999994,97.483778849999993,10.369999999999999,9,7.410000000000000,22.847119209999999,1.5,0.6,22.5,35,954.4,659000,3000,0.000000000000000,0.389400000000000,0.035400000000000,8.859032063000001,0.822453574000000,0.248948000000000,0.008406000000000,NA,NA,NA,NA,NA,NA,NA,NA,168.464000000000000,6.351832461000000,0.012565445000000,1.013612565,0.009424084,-0.021437847,0.002187156,1.624978163000000,25.070842920000000,0.298968055000000,0.765700703000000,0.174288188000000,0.231346314000000,0.136929590000000,NA,4.030250000000000,603.428518000000050,16.741836060000001,26.746400030000000,1.440821818000000,486.287256899999990,0.000000000000000,17.256801629999998,0.000000000000000,NA,NA,NA,NA,NA,NA,NA,NA,95.596662140000007,51.23444935,-15.019547469999999,0.000000000000000,-59.725337070000002,0.000000000000000,-105.843069,-14.939219,NA,-27.27,-8.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stream,27218,0.000291666666662,-63.864460000000001,51.305208333300001,494.1489868,707233.0000000,0.0505921,4
13,45,PR-02B,PR11.1,PR,2015,1,166,2015-06-15 0:00:00,Stream,NA,51.305500000000002,-63.864460000000001,NA,NA,NA,0.000000000000000,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,231.508642799999990,3.055040043000000,717.600000000000020,10.090000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,3.7,2.1,22.5,NA,NA,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,NA,NA,NA,NA,NA,NA,NA,NA,0.000000000000000,0.000000000000000,0.000000000000000,NA,NA,NA,NA,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,NA,0.000000000000000,603.428518000000050,16.741836060000001,26.746400030000000,1.440821818000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,NA,NA,18.71354017,0.123624442,1.529109513,2.538096222,2.190061342,3.661338745,0.000000000000000,NA,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stream,27218,0.000291666666662,-63.864460000000001,51.305208333300001,494.1489868,707233.0000000,0.0505921,4
14,46,PR-02B,PR11.2,PR,2015,1,166,2015-06-15 0:00:00,Stream,NA,51.305500000000002,-63.864460000000001,NA,NA,NA,0.000000000000000,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,231.508642799999990,3.055040043000000,717.600000000000020,10.090000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,NA,2.1,22.5,NA,NA,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,NA,NA,NA,NA,NA,NA,NA,NA,0.000000000000000,0.000000000000000,0.000000000000000,NA,NA,NA,NA,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,NA,0.000000000000000,603.428518000000050,16.741836060000001,26.746400030000000,1.440821818000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,NA,NA,49.2579665,0.248899953,4.024937263,5.110090054,5.764701239,7.371576597,0.000000000000000,NA,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stream,27218,0.000291666666662,-63.864460000000001,51.305208333300001,494.1489868,707233.0000000,0.0505921,4
15,47,PR-02B,PR11.3,PR,2015,1,166,2015-06-15 0:00:00,Stream,NA,51.305500000000002,-63.864460000000001,NA,NA,NA,0.000000000000000,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,231.508642799999990,3.055040043000000,717.600000000000020,10.090000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,NA,2.1,22.5,NA,NA,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,NA,NA,NA,NA,NA,NA,NA,NA,0.000000000000000,0.000000000000000,0.000000000000000,NA,NA,NA,NA,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,NA,0.000000000000000,603.428518000000050,16.741836060000001,26.746400030000000,1.440821818000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,NA,NA,26.181468,0.074440263,2.13932433,1.528310641,3.064039216,2.204669357,0.000000000000000,NA,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stream,27218,0.000291666666662,-63.864460000000001,51.305208333300001,494.1489868,707233.0000000,0.0505921,4
16,48,PR-02A,PR12,PR,2015,1,167,2015-06-16 0:00:00,Stream,NA,51.304079999999999,-63.852390000000000,NA,34.91,NA,1.300000000000000,NA,NA,74.1,NA,0,439161,NA,NA,NA,NA,NA,NA,NA,9545.75,NA,5,1.07798,NA,230.601935599999990,3.067323225000000,709.000000000000000,11.440000000000000,90.500000000000000,97.089404419999994,9.890000000000001,0,6.980000000000000,0.000000000000000,NA,NA,NA,NA,NA,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,NA,NA,NA,NA,NA,NA,NA,NA,0.000000000000000,5.648691099000000,0.002617801000000,1.052879581,0.00052356,NA,NA,0.000000000000000,0.000000000000000,0.283420181000000,0.734766717000000,0.168779683000000,0.214147357000000,0.140836097000000,NA,3.799950000000000,651.542918099999950,30.520989740000001,31.422983479999999,1.429205355000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,NA,NA,NA,NA,NA,NA,NA,NA,54.553320839999998,44.01318186,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,-105.92141,-14.749184,NA,-27.4,-18.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stream,27218,0.000295000000001,-63.852390000000000,51.304375000000000,491.6579895,709964.0000000,1.8928699,4
17,20,PR-04B,PR03,PR,2015,1,159,2015-06-08 0:00:00,Stream,NA,51.210279999999997,-63.920630000000003,NA,6.66342,NA,0.225000000000000,NA,NA,1.5,NA,0,28661,NA,NA,NA,NA,NA,NA,NA,3019.32,0.17; 1.00; 1.67,4,2.28674,NA,243.900886100000010,0.265017247000000,713.899999999999980,4.970000000000000,96.599999999999994,102.888092300000000,12.350000000000000,8,6.060000000000000,19.856094049999999,NA,1.4,21.8,NA,NA,682500,6500,3.362065037000000,0.283200000000000,0.000000000000000,6.391671342000000,0.000000000000000,0.277266000000000,0.015879000000000,NA,NA,NA,NA,NA,NA,NA,NA,132.961000000000010,4.705000535000000,0.059963594000000,0.906413963,0.011243174,-0.020580561,0.00169952,0.593106297000000,13.610221050000000,0.170654033000000,0.631443313000000,0.183485430000000,0.172150030000000,0.181735962000000,NA,2.418150000000000,508.174808999999980,7.960981800000000,12.641680440000000,0.282628751000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,NA,NA,NA,NA,NA,NA,NA,NA,71.800112499999997,53.23850004,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,-105.743142,-15.094001,NA,-27.28,-15.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stream,28795,0.000004999999994,-63.920625000000001,51.210279999999997,587.9589844,65534.0000000,1.2188500,3
18,21,PR-04B,PR03.1,PR,2015,1,159,2015-06-08 0:00:00,Stream,NA,51.210279999999997,-63.920630000000003,NA,NA,NA,0.000000000000000,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,243.900886100000010,0.265017247000000,713.899999999999980,4.970000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,NA,1.4,21.8,NA,NA,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,NA,NA,NA,NA,NA,NA,NA,NA,0.000000000000000,0.000000000000000,0.000000000000000,NA,NA,NA,NA,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,NA,0.000000000000000,508.174808999999980,7.960981800000000,12.641680440000000,0.282628751000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,NA,NA,136.9078781,NA,15.99185589,NA,28.19069398,NA,0.000000000000000,NA,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stream,28795,0.000004999999994,-63.920625000000001,51.210279999999997,587.9589844,65534.0000000,1.2188500,3
19,22,PR-04B,PR03.2,PR,2015,1,159,2015-06-08 0:00:00,Stream,NA,51.210279999999997,-63.920630000000003,NA,NA,NA,0.000000000000000,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,243.900886100000010,0.265017247000000,713.899999999999980,4.970000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,NA,1.4,21.8,NA,NA,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,NA,NA,NA,NA,NA,NA,NA,NA,0.000000000000000,0.000000000000000,0.000000000000000,NA,NA,NA,NA,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,NA,0.000000000000000,508.174808999999980,7.960981800000000,12.641680440000000,0.282628751000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,NA,NA,21.8524987,NA,2.552533972,NA,4.499646858,NA,0.000000000000000,NA,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stream,28795,0.000004999999994,-63.920625000000001,51.210279999999997,587.9589844,65534.0000000,1.2188500,3
20,23,PR-04B,PR03.3,PR,2015,1,159,2015-06-08 0:00:00,Stream,NA,51.210279999999997,-63.920630000000003,NA,NA,NA,0.000000000000000,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,243.900886100000010,0.265017247000000,713.899999999999980,4.970000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,NA,1.4,21.8,NA,NA,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,NA,NA,NA,NA,NA,NA,NA,NA,0.000000000000000,0.000000000000000,0.000000000000000,NA,NA,NA,NA,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,NA,0.000000000000000,508.174808999999980,7.960981800000000,12.641680440000000,0.282628751000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,NA,NA,113.4562684,NA,13.25253388,NA,23.36177426,NA,0.000000000000000,NA,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stream,28795,0.000004999999994,-63.920625000000001,51.210279999999997,587.9589844,65534.0000000,1.2188500,3
21,24,PR-04A,PR04,PR,2015,1,159,2015-06-08 0:00:00,Stream,NA,51.213050000000003,-63.922649999999997,NA,6.98975,NA,0.840000000000000,NA,NA,8.2,NA,0,39468,NA,NA,NA,NA,NA,NA,NA,2793.6,NA,4,5.49663,NA,243.496136799999990,0.270598934000000,710.399999999999980,6.310000000000000,97.900000000000006,104.733815400000000,12.090000000000000,8,6.090000000000000,0.000000000000000,NA,1.4,21.8,NA,NA,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,NA,NA,NA,NA,NA,NA,NA,NA,0.000000000000000,4.617196702000000,0.101723953000000,0.976014563,0.000535389,NA,NA,0.000000000000000,0.000000000000000,0.213544608000000,0.583812398000000,0.163052986000000,0.184216355000000,0.135712582000000,NA,2.533300000000000,571.744595799999960,16.559147280000001,11.709374110000001,0.290349074000000,450.927935900000020,18.968097810000000,7.062442481000000,1.312627930000000,NA,NA,NA,NA,NA,NA,NA,NA,144.729385200000000,56.29223196,-15.158136660000000,0.421649361000000,-48.265486989999999,10.361076160000000,-105.703238,-14.931998,NA,-27.12,-16.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stream,28795,0.000058333333350,-63.922708333300001,51.213050000000003,586.7670288,66935.0000000,2.9414201,3
22,25,PR-04A,PR04.1,PR,2015,1,159,2015-06-08 0:00:00,Stream,NA,51.213050000000003,-63.922649999999997,NA,NA,NA,0.000000000000000,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,243.496136799999990,0.270598934000000,710.399999999999980,6.310000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,NA,1.4,21.8,NA,NA,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,NA,NA,NA,NA,NA,NA,NA,NA,0.000000000000000,0.000000000000000,0.000000000000000,NA,NA,NA,NA,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,NA,0.000000000000000,571.744595799999960,16.559147280000001,11.709374110000001,0.290349074000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,NA,NA,80.7375467,NA,6.708006181,NA,11.19111128,NA,0.000000000000000,NA,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stream,28795,0.000058333333350,-63.922708333300001,51.213050000000003,586.7670288,66935.0000000,2.9414201,3
23,26,PR-04A,PR04.2,PR,2015,1,159,2015-06-08 0:00:00,Stream,NA,51.213050000000003,-63.922649999999997,NA,NA,NA,0.000000000000000,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,243.496136799999990,0.270598934000000,710.399999999999980,6.310000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,NA,1.4,21.8,NA,NA,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,NA,NA,NA,NA,NA,NA,NA,NA,0.000000000000000,0.000000000000000,0.000000000000000,NA,NA,NA,NA,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,NA,0.000000000000000,571.744595799999960,16.559147280000001,11.709374110000001,0.290349074000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,NA,NA,48.79144213,NA,4.053792923,NA,6.763030099,NA,0.000000000000000,NA,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stream,28795,0.000058333333350,-63.922708333300001,51.213050000000003,586.7670288,66935.0000000,2.9414201,3
24,27,PR-05A,PR05,PR,2015,1,164,2015-06-13 0:00:00,Stream,NA,51.202869999999997,-63.924759999999999,NA,2.8674,NA,1.400000000000000,NA,NA,0.93,NA,0,4542,NA,NA,NA,NA,NA,NA,NA,989.77,NA,2,8.88924,NA,245.430767100000000,0.038893849000000,702.299999999999950,4.310000000000000,54.200000000000003,58.604518489999997,7.040000000000000,6,5.900000000000000,-3.673317346000000,1.4,0.4,13.5,94.2,945.9,1100000,2000,0.000000000000000,0.283200000000000,0.000000000000000,7.693889500000000,1.028066967000000,0.188886000000000,0.061830000000000,NA,NA,NA,NA,NA,NA,NA,NA,163.062000000000010,5.530366492000000,0.062303665000000,0.941884817,0.001570681,-0.039122754,NA,1.706468359000000,31.768052449999999,0.194678780000000,0.701621712000000,0.228077543000000,0.173947658000000,0.181490504000000,NA,2.878750000000000,613.071938100000010,27.095605370000001,8.021800579000001,0.821784268000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,NA,NA,NA,NA,NA,NA,NA,NA,61.291156420000000,37.2706777,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,-104.428319,-15.235041,NA,-27.25,-19.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stream,28993,0.000136707311036,-63.924856666700002,51.202773333300001,604.6799927,8828.0000000,3.1484699,1
25,28,PR-05A,PR05.1,PR,2015,1,164,2015-06-13 0:00:00,Stream,NA,51.202869999999997,-63.924759999999999,NA,NA,NA,0.000000000000000,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,245.430767100000000,0.038893849000000,702.299999999999950,4.310000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,NA,0.4,13.5,NA,NA,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,NA,NA,NA,NA,NA,NA,NA,NA,0.000000000000000,0.000000000000000,0.000000000000000,NA,NA,NA,NA,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,NA,0.000000000000000,613.071938100000010,27.095605370000001,8.021800579000001,0.821784268000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,NA,NA,61.52960373,0.077789392,3.927251154,5.451506463,7.114199937,9.877045455,0.000000000000000,NA,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stream,28993,0.000136707311036,-63.924856666700002,51.202773333300001,604.6799927,8828.0000000,3.1484699,1
26,29,PR-05A,PR05.2,PR,2015,1,164,2015-06-13 0:00:00,Stream,NA,51.202869999999997,-63.924759999999999,NA,NA,NA,0.000000000000000,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,245.430767100000000,0.038893849000000,702.299999999999950,4.310000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,NA,0.4,13.5,NA,NA,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,NA,NA,NA,NA,NA,NA,NA,NA,0.000000000000000,0.000000000000000,0.000000000000000,NA,NA,NA,NA,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,NA,0.000000000000000,613.071938100000010,27.095605370000001,8.021800579000001,0.821784268000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,NA,NA,241.7915214,0.23031162,15.43283191,16.14031484,27.95651398,29.24304033,0.000000000000000,NA,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stream,28993,0.000136707311036,-63.924856666700002,51.202773333300001,604.6799927,8828.0000000,3.1484699,1
27,30,PR-05B,PR06,PR,2015,1,164,2015-06-13 0:00:00,Stream,NA,51.202150000000003,-63.923150000000000,NA,3.02576,NA,1.230000000000000,NA,NA,1.8,NA,0,4609,NA,NA,NA,NA,NA,NA,NA,733.33,NA,2,2.41043,NA,245.289565000000010,0.040096126000000,703.500000000000000,4.930000000000000,93.099999999999994,99.992883030000002,11.840000000000000,8,6.110000000000000,0.000000000000000,0.85,0.45,15,82.15,946,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,NA,NA,NA,NA,NA,NA,NA,NA,0.000000000000000,5.559162304000000,0.010471204000000,0.662303665,0.006806283,NA,NA,0.000000000000000,0.000000000000000,0.205502902000000,0.698120222000000,0.232233479000000,0.180278225000000,0.182653871000000,NA,2.763600000000000,808.895617799999970,0.000000000000000,19.975691149999999,0.000000000000000,512.701286900000010,16.436171640000001,19.284170679999999,1.987674029000000,NA,NA,NA,NA,NA,NA,NA,NA,55.748794289999999,33.21236895,-14.516439660000000,0.207618838000000,-59.340027970000001,1.463229956000000,-104.683475,-15.17752,NA,-27.01,-18.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stream,28989,0.000024999999987,-63.923124999999999,51.202150000000003,594.9379883,13693.0000000,0.8640070,2
28,31,PR-05B,PR06.1,PR,2015,1,164,2015-06-13 0:00:00,Stream,NA,51.202150000000003,-63.923150000000000,NA,NA,NA,0.000000000000000,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,245.289565000000010,0.040096126000000,703.500000000000000,4.930000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,NA,0.45,15,NA,NA,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,NA,NA,NA,NA,NA,NA,NA,NA,0.000000000000000,0.000000000000000,0.000000000000000,NA,NA,NA,NA,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,NA,0.000000000000000,808.895617799999970,0.000000000000000,19.975691149999999,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,NA,NA,40.2975325,0.062418545,1.444850067,1.531390602,2.551208736,2.706451872,0.000000000000000,NA,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stream,28989,0.000024999999987,-63.923124999999999,51.202150000000003,594.9379883,13693.0000000,0.8640070,2
29,32,PR-05B,PR06.2,PR,2015,1,164,2015-06-13 0:00:00,Stream,NA,51.202150000000003,-63.923150000000000,NA,NA,NA,0.000000000000000,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,245.289565000000010,0.040096126000000,703.500000000000000,4.930000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,NA,0.45,15,NA,NA,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,NA,NA,NA,NA,NA,NA,NA,NA,0.000000000000000,0.000000000000000,0.000000000000000,NA,NA,NA,NA,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,NA,0.000000000000000,808.895617799999970,0.000000000000000,19.975691149999999,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,NA,NA,32.66959331,0.021871655,1.171353708,0.536604095,2.068289215,0.948349269,0.000000000000000,NA,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stream,28989,0.000024999999987,-63.923124999999999,51.202150000000003,594.9379883,13693.0000000,0.8640070,2
